store_id,sku_id,day,date,price,base_price,promo_flag,holiday_flag,weather_index,demand,revenue,margin,margin_ratio,units_sold
S02,SKU001,1,2025-09-10 09:15:56.995238,7.343,10.49,1.0,0.0,0.6790909637321744,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S02,SKU001,2,2025-09-11 09:15:57.015449,7.343,10.49,0.0,0.0,0.7308069973483586,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S02,SKU001,3,2025-09-12 09:15:57.032028,7.343,10.49,0.0,0.0,0.5893904058482925,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S02,SKU001,4,2025-09-13 09:15:57.048400,8.899291154999998,10.49,1.0,0.0,0.8522785903354683,4.337781102797217,38.603177000449406,11.30118273944373,0.29275265969202907,4.337781102797217
S02,SKU001,5,2025-09-14 09:15:57.064609,8.6400885,10.49,1.0,0.1,0.5016392641347196,4.327738423384466,37.39204298289226,10.153257346110426,0.27153523948279,4.327738423384466
S02,SKU001,6,2025-09-15 09:15:57.082860,7.343,10.49,0.0,0.0,0.6070861731337803,4.3281918430364374,31.78191270341656,4.540273243345225,0.1428571428571429,4.3281918430364374
S02,SKU001,7,2025-09-16 09:15:57.102650,7.343,10.49,0.0,0.0,0.5711345731791773,4.334983447200043,31.831783452789914,4.547397636112846,0.1428571428571429,4.334983447200043
S02,SKU002,1,2025-09-10 09:15:57.118621,10.843,15.49,1.0,0.0,0.5475435506586506,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S02,SKU002,2,2025-09-11 09:15:57.133605,10.843,15.49,0.0,0.0,0.7876708587934629,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S02,SKU002,3,2025-09-12 09:15:57.151590,10.843,15.49,0.0,0.0,0.6267187872134006,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S02,SKU002,4,2025-09-13 09:15:57.167055,13.141088654999995,15.49,1.0,0.0,0.825798434123145,4.337781102797217,57.00316603784187,16.68782846844454,0.29275265969202885,4.337781102797217
S02,SKU002,5,2025-09-14 09:15:57.181354,12.7583385,15.49,1.0,0.1,0.6822204688373135,4.3333100261252335,55.28583613874957,15.012052755941653,0.27153523948279,4.3333100261252335
S02,SKU002,6,2025-09-15 09:15:57.196269,10.843,15.49,0.0,0.0,0.6179444843009938,4.3281918430364374,46.93058415404409,6.704369164863439,0.14285714285714282,4.3281918430364374
S02,SKU002,7,2025-09-16 09:15:57.210768,10.843,15.49,0.0,0.0,0.7972318221234015,4.334983447200043,47.004225517990065,6.714889359712863,0.14285714285714282,4.334983447200043
S02,SKU003,1,2025-09-10 09:15:57.225909,15.392999999999995,21.99,1.0,0.0,0.8374247331717031,4.337781102797217,66.77146451535754,9.538780645051064,0.14285714285714265,4.337781102797217
S02,SKU003,2,2025-09-11 09:15:57.241088,15.392999999999995,21.99,1.0,0.0,0.6739766383877785,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S02,SKU003,3,2025-09-12 09:15:57.256892,15.392999999999995,21.99,0.0,0.0,0.7494602168329368,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S02,SKU003,4,2025-09-13 09:15:57.271611,18.1120635,21.99,1.0,0.0,0.5075834950461896,4.327738423384466,78.38427313572934,21.2840923775947,0.2715352394827901,4.327738423384466
S02,SKU003,5,2025-09-14 09:15:57.335782,19.06533,21.99,0.0,0.1,0.5616681945475829,4.3333100261252335,82.6159856403862,25.442293155689867,0.3079584775086506,4.3333100261252335
S02,SKU003,6,2025-09-15 09:15:57.351493,15.392999999999995,21.99,0.0,0.0,0.5265753160939398,4.32262024029567,66.53809335887124,9.505441908410162,0.14285714285714265,4.32262024029567
S02,SKU003,7,2025-09-16 09:15:57.366432,15.854789999999998,21.99,0.0,0.0,0.8449961201619203,4.339454523872026,68.80114019054095,11.546377202573442,0.16782246879334253,4.339454523872026
S03,SKU001,1,2025-09-10 09:15:57.381537,7.343,10.49,1.0,0.0,0.8295101071415925,4.337781102797217,31.852326637839962,4.550332376834282,0.1428571428571429,4.337781102797217
S03,SKU001,2,2025-09-11 09:15:57.398190,7.343,10.49,1.0,0.0,0.7107486150248485,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S03,SKU001,3,2025-09-12 09:15:57.415556,7.56329,10.49,0.0,0.0,0.8035028174680003,4.3333100261252335,32.77408038749272,5.5002270830605005,0.16782246879334267,4.3333100261252335
S03,SKU001,4,2025-09-13 09:15:57.430745,9.09483,10.49,0.0,0.0,0.5514698487309116,4.3333100261252335,39.410718024904554,12.136864720472339,0.3079584775086506,4.3333100261252335
S03,SKU001,5,2025-09-14 09:15:57.456230,8.899291154999998,10.49,1.0,0.1,0.8109626124386395,4.3333100261252335,38.5633875873691,11.289534282936884,0.29275265969202907,4.3333100261252335
S03,SKU001,6,2025-09-15 09:15:57.475296,7.343,10.49,0.0,0.0,0.643296435061989,4.3281918430364374,31.78191270341656,4.540273243345225,0.1428571428571429,4.3281918430364374
S03,SKU001,7,2025-09-16 09:15:57.496477,7.343,10.49,0.0,0.0,0.7754784315752199,4.334983447200043,31.831783452789914,4.547397636112846,0.1428571428571429,4.334983447200043
S03,SKU002,1,2025-09-10 09:15:57.513918,10.843,15.49,1.0,0.0,0.6145970455542141,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S03,SKU002,2,2025-09-11 09:15:57.530531,10.843,15.49,0.0,0.0,0.6111154163806788,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S03,SKU002,3,2025-09-12 09:15:57.547256,11.16829,15.49,0.0,0.0,0.8659652004542919,4.337781102797217,48.44559731255913,8.130259743161796,0.1678224687933426,4.337781102797217
S03,SKU002,4,2025-09-13 09:15:57.562930,12.7583385,15.49,1.0,0.0,0.5209386101592617,4.327738423384466,55.21475174499534,14.992750838060108,0.27153523948279,4.327738423384466
S03,SKU002,5,2025-09-14 09:15:57.584100,12.7583385,15.49,1.0,0.1,0.7592953001692887,4.3333100261252335,55.28583613874957,15.012052755941653,0.27153523948279,4.3333100261252335
S03,SKU002,6,2025-09-15 09:15:57.602764,10.843,15.49,0.0,0.0,0.5012894626335296,4.32262024029567,46.870171265525954,6.6957387522179905,0.14285714285714282,4.32262024029567
S03,SKU002,7,2025-09-16 09:15:57.618861,10.843,15.49,0.0,0.0,0.6714324101518525,4.334983447200043,47.004225517990065,6.714889359712863,0.14285714285714282,4.334983447200043
S03,SKU003,1,2025-09-10 09:15:57.634604,15.392999999999995,21.99,1.0,0.0,0.6576228331270627,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S03,SKU003,2,2025-09-11 09:15:57.649794,15.392999999999995,21.99,0.0,0.0,0.5301645893359835,4.327738423384466,66.61687755115707,9.516696793022426,0.14285714285714265,4.327738423384466
S03,SKU003,3,2025-09-12 09:15:57.666607,15.854789999999998,21.99,0.0,0.0,0.87278913939448,4.337781102797217,68.77460845081828,11.5419245805118,0.16782246879334253,4.337781102797217
S03,SKU003,4,2025-09-13 09:15:57.681520,18.1120635,21.99,1.0,0.0,0.6876395825980146,4.3333100261252335,78.48518635836689,21.311493873670567,0.2715352394827901,4.3333100261252335
S03,SKU003,5,2025-09-14 09:15:57.698591,18.1120635,21.99,1.0,0.1,0.7444262060417702,4.3333100261252335,78.48518635836689,21.311493873670567,0.2715352394827901,4.3333100261252335
S03,SKU003,6,2025-09-15 09:15:57.714017,15.392999999999995,21.99,0.0,0.0,0.5778867688710645,4.3281918430364374,66.62385703985986,9.51769386283711,0.14285714285714265,4.3281918430364374
S03,SKU003,7,2025-09-16 09:15:57.728376,15.392999999999995,21.99,0.0,0.0,0.7246315898492071,4.334983447200043,66.72840020275024,9.532628600392878,0.14285714285714265,4.334983447200043
S04,SKU001,1,2025-09-10 09:15:57.747029,7.343,10.49,1.0,0.0,0.6726166928098781,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S04,SKU001,2,2025-09-11 09:15:57.762656,7.343,10.49,1.0,0.0,0.535304793315251,4.327738423384466,31.778583242912134,4.539797606130307,0.1428571428571429,4.327738423384466
S04,SKU001,3,2025-09-12 09:15:57.777593,7.343,10.49,0.0,0.0,0.5321929411491465,4.327738423384466,31.778583242912134,4.539797606130307,0.1428571428571429,4.327738423384466
S04,SKU001,4,2025-09-13 09:15:57.792158,8.6400885,10.49,1.0,0.0,0.7193542371830003,4.3333100261252335,37.440182123659326,10.166328819227108,0.27153523948279,4.3333100261252335
S04,SKU001,5,2025-09-14 09:15:57.806745,9.3676749,10.49,0.0,0.1,0.8986259243977763,4.337781102797217,40.63492315836781,13.33292889736213,0.3281150267074278,4.337781102797217
S04,SKU001,6,2025-09-15 09:15:57.821267,7.343,10.49,0.0,0.0,0.6029334382939053,4.3281918430364374,31.78191270341656,4.540273243345225,0.1428571428571429,4.3281918430364374
S04,SKU001,7,2025-09-16 09:15:57.836439,7.56329,10.49,0.0,0.0,0.8762814747432182,4.339454523872026,32.820553005856056,5.508026232605527,0.16782246879334267,4.339454523872026
S04,SKU002,1,2025-09-10 09:15:57.853091,10.843,15.49,1.0,0.0,0.5453095934956335,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S04,SKU002,2,2025-09-11 09:15:57.868596,10.843,15.49,1.0,0.0,0.7716437928362254,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S04,SKU002,3,2025-09-12 09:15:57.894126,10.843,15.49,0.0,0.0,0.7000128620647835,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S04,SKU002,4,2025-09-13 09:15:57.920824,12.7583385,15.49,1.0,0.0,0.7570099530459574,4.3333100261252335,55.28583613874957,15.012052755941653,0.27153523948279,4.3333100261252335
S04,SKU002,5,2025-09-14 09:15:57.937940,13.8327249,15.49,0.0,0.1,0.8304661013067164,4.337781102797217,60.00333267141252,19.687995102015186,0.3281150267074277,4.337781102797217
S04,SKU002,6,2025-09-15 09:15:57.955231,11.16829,15.49,0.0,0.0,0.8258357918770303,4.3326629197084205,48.38843595955036,8.120666783780296,0.1678224687933426,4.3326629197084205
S04,SKU002,7,2025-09-16 09:15:57.972675,10.843,15.49,0.0,0.0,0.5906189212289443,4.334983447200043,47.004225517990065,6.714889359712863,0.14285714285714282,4.334983447200043
S04,SKU003,1,2025-09-10 09:15:57.988786,15.392999999999995,21.99,1.0,0.0,0.5295862763440604,4.327738423384466,66.61687755115707,9.516696793022426,0.14285714285714265,4.327738423384466
S04,SKU003,2,2025-09-11 09:15:58.005236,15.854789999999998,21.99,0.0,0.0,0.8550849518383936,4.337781102797217,68.77460845081828,11.5419245805118,0.16782246879334253,4.337781102797217
S04,SKU003,3,2025-09-12 09:15:58.021847,15.854789999999998,21.99,0.0,0.0,0.8467387477676075,4.337781102797217,68.77460845081828,11.5419245805118,0.16782246879334253,4.337781102797217
S04,SKU003,4,2025-09-13 09:15:58.038598,18.1120635,21.99,1.0,0.0,0.7293804058350583,4.3333100261252335,78.48518635836689,21.311493873670567,0.2715352394827901,4.3333100261252335
S04,SKU003,5,2025-09-14 09:15:58.056399,18.655425404999995,21.99,1.0,0.1,0.8932406802831363,4.337781102797217,80.9231517864521,23.69046791614562,0.292752659692029,4.337781102797217
S04,SKU003,6,2025-09-15 09:15:58.074348,15.392999999999995,21.99,0.0,0.0,0.6914584973769677,4.3281918430364374,66.62385703985986,9.51769386283711,0.14285714285714265,4.3281918430364374
S04,SKU003,7,2025-09-16 09:15:58.091918,15.392999999999995,21.99,0.0,0.0,0.772243717580112,4.334983447200043,66.72840020275024,9.532628600392878,0.14285714285714265,4.334983447200043
S05,SKU001,1,2025-09-10 09:15:58.116738,7.343,10.49,0.0,0.0,0.7617484964355897,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S05,SKU001,2,2025-09-11 09:15:58.135720,7.343,10.49,1.0,0.0,0.7086437578144645,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S05,SKU001,3,2025-09-12 09:15:58.151281,7.343,10.49,0.0,0.0,0.5529861443216635,4.3333100261252335,31.819495521837588,4.545642217405372,0.1428571428571429,4.3333100261252335
S05,SKU001,4,2025-09-13 09:15:58.166861,8.6400885,10.49,1.0,0.0,0.5855326226787211,4.3333100261252335,37.440182123659326,10.166328819227108,0.27153523948279,4.3333100261252335
S05,SKU001,5,2025-09-14 09:15:58.181560,8.6400885,10.49,1.0,0.1,0.5176612499224418,4.327738423384466,37.39204298289226,10.153257346110426,0.27153523948279,4.327738423384466
S05,SKU001,6,2025-09-15 09:15:58.199740,7.56329,10.49,0.0,0.0,0.8680581140837973,4.3326629197084205,32.7691861340015,5.499405717356704,0.16782246879334267,4.3326629197084205
S05,SKU001,7,2025-09-16 09:15:58.215089,7.343,10.49,0.0,0.0,0.5187352075812119,4.329411844459275,31.79087117386446,4.541553024837781,0.1428571428571429,4.329411844459275
S05,SKU002,1,2025-09-10 09:15:58.231615,10.843,15.49,1.0,0.0,0.7373711838632897,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S05,SKU002,2,2025-09-11 09:15:58.247194,10.843,15.49,1.0,0.0,0.6079570117346828,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S05,SKU002,3,2025-09-12 09:15:58.263188,10.843,15.49,0.0,0.0,0.575525692448169,4.3333100261252335,46.98608061327591,6.712297230467985,0.14285714285714282,4.3333100261252335
S05,SKU002,4,2025-09-13 09:15:58.279921,13.42983,15.49,0.0,0.0,0.662629140001335,4.3333100261252335,58.19561698815745,17.921833605349526,0.3079584775086505,4.3333100261252335
S05,SKU002,5,2025-09-14 09:15:58.298147,13.141088654999995,15.49,1.0,0.1,0.8320731604803434,4.337781102797217,57.00316603784187,16.68782846844454,0.29275265969202885,4.337781102797217
S05,SKU002,6,2025-09-15 09:15:58.313580,11.16829,15.49,0.0,0.0,0.8423181902718249,4.3326629197084205,48.38843595955036,8.120666783780296,0.1678224687933426,4.3326629197084205
S05,SKU002,7,2025-09-16 09:15:58.329256,11.16829,15.49,0.0,0.0,0.8512936977245132,4.339454523872026,48.46428656441471,8.1333962195481,0.1678224687933426,4.339454523872026
S05,SKU003,1,2025-09-10 09:15:58.345311,15.392999999999995,21.99,1.0,0.0,0.6320849442339627,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S05,SKU003,2,2025-09-11 09:15:58.361031,15.392999999999995,21.99,1.0,0.0,0.8203531634051118,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S05,SKU003,3,2025-09-12 09:15:58.376848,15.392999999999995,21.99,0.0,0.0,0.7423746913983618,4.3333100261252335,66.7026412321457,9.528948747449373,0.14285714285714265,4.3333100261252335
S05,SKU003,4,2025-09-13 09:15:58.405749,18.1120635,21.99,1.0,0.0,0.5629627148287792,4.3333100261252335,78.48518635836689,21.311493873670567,0.2715352394827901,4.3333100261252335
S05,SKU003,5,2025-09-14 09:15:58.420858,19.6372899,21.99,0.0,0.1,0.8357597553070131,4.337781102797217,85.18226503837064,27.949581168064167,0.3281150267074277,4.337781102797217
S05,SKU003,6,2025-09-15 09:15:58.436360,15.392999999999995,21.99,0.0,0.0,0.6962505685484226,4.3281918430364374,66.62385703985986,9.51769386283711,0.14285714285714265,4.3281918430364374
S05,SKU003,7,2025-09-16 09:15:58.452005,15.854789999999998,21.99,0.0,0.0,0.8041161528917884,4.334983447200043,68.73025220883275,11.534480606475395,0.16782246879334253,4.334983447200043
